CustomerID,Gender,Age,Location,HasPartner,HasDependents
0dc370fd-0f64-4f13-8778-693784e6ad3a,,52.0,Suburban,No,No
0ff4dbc3-f096-4816-a68a-dc66eed9ad8a,Prefer not to say,22.0,Urban,No,No
cf019c54-5c48-4c6c-ab1b-b03b6d5e7dcf,Female,70.0,Urban,Yes,No
eeb8b0f1-649b-49f5-b4b8-5c4a31848735,,20.0,Suburban,Yes,No
5b2757bb-2084-479a-acd2-f6986572b1ff,Female,56.0,Urban,No,No
46ab9dc0-90bc-48f8-bf17-a7f0b969b871,Male,57.0,Urban,No,No
047743f0-079a-4dae-99a4-e6acd501a164,Male,27.0,Urban,No,No
561ce6a6-2c18-4043-8bcc-bccbd00af2ae,Male,80.0,Suburban,Yes,No
f8adbf9c-e634-4ba6-bce4-2d3c7d3b1ca8,Female,40.0,Urban,No,Yes
84769653-c6cb-4f30-8a91-bf21c8ea6b52,Male,65.0,,No,Yes
1d43b3a6-12bc-45a6-87a9-54660705029b,M,39.0,Urban,No,No
774ae5e8-9028-49cd-8ce0-013a37876109,Female,73.0,Rural,Yes,No
f99a66eb-ddbf-4427-a7ac-149e9b2a42b0,Female,33.0,Urban,No,No
97df8fa5-b94e-4e3c-a377-60c2a3c29454,Female,48.0,Urban,No,No
64725607-c94e-40ab-adb4-786c1452bcbf,Male,59.0,Suburban,Yes,yes
ddddd060-a64d-4fd3-bbff-f8637d55d544,Male,19.0,Rural,No,nan
006dddf6-232f-486b-8df4-0d804693bc43,Male,19.0,Urban,No,No
330e9ae8-56f0-4a92-8c53-f9a219e5fc4a,Female,61.0,Suburban,Yes,No
45c2c5c3-23cf-471a-930e-ebf1fd61fdd0,F,39.0,Urban,No,Yes
8a2500f5-0919-48ab-8c9f-093199fae56a,Female,59.0,Urban,No,nan
3cc942a0-bef3-413d-a043-2e07e55996d8,Non-Binary,33.0,Suburban,No,No
f744140d-ccf2-4321-9a4c-225a6ea6eee6,Male,24.0,Suburban,No,Yes
cd8e0469-9b46-40cd-84af-d73d9a6833a2,Male,,Suburban,nan,No
c13d5f20-ec82-4074-848c-6f696b81afee,Male,60.0,Rural,Y,No
2666d650-2769-4dd0-af06-4da337bc62a8,Male,46.0,Rural,Yes,Yes
a95e7b15-77b7-4304-9361-e86849be8207,Female,63.0,Urban,Yes,FALSE
778a9e54-873f-4e03-9ba1-705589947bc8,Male,25.0,Urban,No,No
4101916c-e54a-4c6f-8a2e-95ac2d14baa5,Prefer not to say,76.0,Suburban,No,Yes
8a572fd9-f927-45a2-9dfd-2aaded9ef637,Female,26.0,Urban,Yes,Yes
51d749f8-f041-449a-ac56-814685064abc,Male,,Urban,Yes,No
f9e506e4-7a47-4875-9e69-88e3f8202bf5,Female,25.0,Urban,Yes,Yes
649858f1-668b-42b1-bc62-ae855ace7c45,Male,65.0,Urban,Yes,No
abbe76c5-4f49-4524-8153-6725f1d0dbbe,Female,65.0,Urban,No,Yes
649ee56a-306d-4d90-9b61-d4b8398e2211,Male,78.0,urban,No,No
8fb57f7d-47f3-415c-b399-8fdf21d33c5d,Female,,,No,No
caa20ac7-e2cc-433a-bed0-9299da497f3b,,36.0,Urban,No,No
c39d403b-f8e0-46c4-915a-991a613125cb,Female,21.0,Suburban,Yes,No
2e391197-15a0-4e18-b1ba-a0342c120e51,Female,81.0,Urban,No,Yes
aa1b559d-12da-4254-ad6b-afc8821c66da,Female,25.0,Rural,Yes,No
157682bb-bb63-42b3-85f1-b2b83714ce96,Male,42.0,Suburban,No,No
c4ee5a6b-29ad-45c7-8520-fef110b8609b,Male,65.0,Suburban,No,No
e0f7149b-b52b-4eb5-a41c-44aa93be3319,Male,83.0,Suburban,No,No
689f8865-0dd3-4a81-b636-14bf3c219b72,Female,22.0,Urban,No,No
6e30aba2-f2d0-4a0c-b25f-40342ab7fd01,Male,55.0,Rural,Yes,Yes
d55a922a-82b2-4ae3-bf36-90f1359db08c,,35.0,Suburban,Yes,Yes
3f80af73-9fca-42bf-b72d-d7d7c6bd4315,Female,78.0,City Center,Yes,No
17be783c-f953-49aa-ad2c-3459f71dbcb8,Male,56.0,Suburban,No,Yes
8300bb0b-0b9b-4cba-870c-ecc77764f1ab,Female,62.0,Urban,No,Yes
8e5a61d4-5641-4118-97a7-07f2a0cf74c2,Female,25.0,Urban,No,nan
34803811-ce30-44dd-877e-2f0b8f7705ac,Male,,Urban,No,No
4b89046a-9cfc-46b7-a53c-2eeff5daed91,Female,63.0,Urban,Yes,No
f6b51b2b-70a5-4e11-9737-8ee8a5cd7eee,Female,57.0,Rural,No,No
3b0de3fe-cc06-477c-9613-bdf8090823c5,Male,82.0,Rural,No,No
f073a19e-d78c-45cf-ac1b-646a3288764c,Male,48.0,Rural,Yes,No
55cc1470-346a-459f-a6d6-eeff4fb014c0,Female,48.0,Rural,Yes,No
19520e92-5b35-4af5-b79e-af408cc28f51,Female,62.0,Urban,No,nan
3f088707-fa37-4733-9287-8cc9b843a11a,Female,41.0,Urban,No,No
880f9976-fc7c-403c-993f-a6bd8502fe48,Female,29.0,Suburban,No,No
12b1a4ad-3e04-4c8c-b0ac-1a04558d665c,Male,41.0,Urban,Yes,Yes
528e4efe-4e8f-4903-96ff-fa7032a53e46,Female,67.0,Suburban,No,nan
3c8fe2d3-06d9-4a13-8961-0e50bfb2d3be,Female,75.0,Suburban,No,No
c84cfd2c-7d6c-4daf-92c4-fbc0e0548b63,Female,42.0,Suburban,No,Yes
33d3d574-c930-4a8e-812f-4b909112335c,Prefer not to say,21.0,Suburban,No,No
483e917a-e673-431b-baf8-f6b75fbede9e,Male,66.0,Rural,No,nan
18942391-ca8e-4399-b954-318becd8f3cb,Male,0.0,Rural,No,No
b8cae9d3-b69c-4c5a-a39c-b5b6b8eb94d9,Female,22.0,Suburban,Yes,Yes
d6398934-9d9a-4143-8f0b-58adf1d462dc,Female,62.0,Urban,No,Yes
8f17164d-603a-423e-bb4c-90b35a573d98,Male,33.0,Urban,Yes,No
ca8354de-c282-4fe9-94fc-38bf678f2b74,Female,69.0,Urban,No,No
7b717f00-5978-436d-846c-8cc6aa11b38c,Male,53.0,Urban,Yes,No
ae1a4d09-15b0-4f4a-b2c7-07d3d000ae58,Male,46.0,,No,No
aaa3a6ad-34a3-40f2-a42e-83277e930059,Male,20.0,Urban,nan,FALSE
21c05e92-9e40-44b8-a81d-504603e7e8f4,Female,38.0,Suburban,No,No
d5ea0328-2857-4828-b10e-4ba356b11f0d,Male,,Rural,No,No
2fc49bcc-56e2-4133-a241-ec6a8769f9a3,Male,79.0,Urban,No,No
14d1a1fa-434b-4a8f-976a-fc6dab4dd275,Female,28.0,Rural,No,No
788a2595-d036-4d5e-a73e-480114da2c0b,Female,42.0,Suburban,Yes,No
50657895-0580-427c-9dcd-b2b38688b4e3,Female,38.0,Urban,No,No
9b1552e9-5a52-4512-9ad6-75db5c5a2fc6,Male,44.0,Suburban,nan,Yes
caba872b-ac7c-443c-98f7-6c669ab033a0,Male,26.0,Suburban,No,Yes
a7f5d296-abf3-46fb-96a0-92d6cf0b3bd0,Male,40.0,Suburban,No,No
bd0576ee-70b6-4d4b-a3b3-20115215e7d8,Male,53.0,Rural,Yes,No
930d309c-e60e-49a7-82e4-c518744291eb,Female,35.0,,Yes,No
d23bddc7-f69d-475f-ab12-6102e5689452,Female,34.0,Suburban,No,No
b952733b-8399-4579-867c-bfbf5e203643,Female,32.0,Urban,No,No
5ed72639-1cae-4ff6-a85f-095fe1e1e446,Female,58.0,Suburban,No,No
6d84efcc-4ea7-492c-8b48-339e656efc30,Female,67.0,Rural,Yes,No
dcabdfcf-14f7-442c-99ed-4c91ed503d41,Male,56.0,Urban,No,No
ceadba1c-2279-4632-8b51-2778dcc52dc3,Female,55.0,Suburban,No,No
d2fb34d4-009f-44a2-8e1b-4fdb38393ad0,Female,72.0,Suburban,No,Yes
4adb28c4-391d-40da-870e-4d32bbfde6e8,F,19.0,Suburban,Yes,No
7965a8b2-5414-4b46-b584-a8be435683a6,Non-Binary,72.0,Urban,Yes,Yes
9204fef6-0f22-4da5-b439-c0149658e8e1,Female,75.0,Suburban,No,No
b8b837f7-79e8-4149-978b-59f58ccb39b7,Female,56.0,Suburban,No,No
9c4b66fc-14fe-4a58-9b36-bbe70b954f48,Female,40.0,Urban,Yes,No
bec36812-23a6-4021-b7c2-6d813426beec,Male,50.0,Suburban,Yes,No
86a8182f-6a86-4654-abc2-961e8b2443e9,Female,,Suburban,No,Yes
43fa64c7-82f7-48c2-83ff-803b0fa2fb3e,Male,25.0,Suburban,Yes,No
91f2e1fc-aa2b-470d-9ba8-f3372cca397c,Female,28.0,Suburban,No,FALSE
b26f0f7b-ac74-46c5-b9ee-1de2a6315a9f,Female,,Rural,Yes,No
685293b2-1bea-4b20-b9a3-d5b3febf0158,Male,36.0,Urban,No,No
1ccd6607-641d-43ef-8acf-12d9c196991b,Female,26.0,Rural,No,No
3c7ab3bb-9405-4f94-9b5c-a0496e1c275c,Male,51.0,Suburban,No,No
 904e6de4-037c-4bde-a36d-ef8e23ba5057 ,,42.0,Suburban,nan,Yes
710fa3c8-6552-4524-b691-d53b08592d9d,,71.0,Suburban,No,Yes
3e0f6a08-c298-4863-9f1f-be7dfe12b1b1,Male,55.0,Urban,Yes,No
e34587c9-0340-41f9-b3ac-d5acf33ed96d,Male,49.0,Suburban,No,Yes
08d27163-64a2-4c1e-9657-5c0fd2e8443e,Male,43.0,Suburban,Yes,Yes
5abf8c0c-c95e-4ad0-a1ff-c39bd4d4a291,Female,29.0,Urban,No,Yes
75545574-57bd-40f7-97ce-4ce106b30c58,Female,71.0,Suburban,No,Yes
8d20b91a-319e-4ea3-81b2-2d410f768c46,,47.0,Rural,No,No
74dc5574-be70-432f-865e-0db228d578ca,Male,50.0,Rural,Yes,No
4ddf732a-48b0-4102-aeba-ba744a028cbf,F,47.0,Suburban,Yes,No
fbf0c25b-9c50-41e9-9866-5182f7fa86ed,Non-Binary,44.0,Rural,Yes,Yes
8480ca98-9901-484b-9d97-e9550cecc5b0,Female,60.0,Suburban,No,Yes
53eaf309-81af-4529-830f-edecd23e716b,Female,33.0,Rural,Yes,Yes
8049c5f0-18b3-496b-94ea-188ff9e78468,Male,52.0,Urban,Yes,No
242c0aaa-2d6d-4400-be82-e81fdc66b206,Female,70.0,Urban,Yes,FALSE
ca1eff93-f294-42b9-b3f3-f7562a360da8,Female,26.0,Urban,No,nan
912a1451-a820-4ebe-9165-4d67a3cbec1b,,50.0,Suburban,No,No
aecf51df-6e93-4788-9eb2-f744554c3d06,Male,25.0,Suburban,Yes,No
efd3d0d5-801f-435a-a31d-ed203de7ad36,Female,,Rural,No,No
564920f2-f4f7-478e-8e18-c1426d68ddf6,Female,22.0,Urban,No,Yes
a12fab1e-8d8e-4301-9ed5-9807abad42d4,Male,32.0,Urban,Yes,Yes
7b66a5a6-f5da-4438-82cc-d88a8ca79ebc,Male,73.0,Suburban,Yes,Yes
023ec4ef-25a9-42d5-a155-76cf6606f068,Male,47.0,,Yes,No
bbb62ec3-e6bd-44ed-9a5f-c3bf5a52d65d,Male,50.0,Urban,No,No
6c428f0e-abcb-4e2e-90a8-342a9ec502fe,Male,29.0,Rural,Yes,No
5e13b0a1-2ec6-434f-ba99-646e8722f055,Male,61.0,Suburban,Yes,No
44f3537f-06f7-491b-ac8b-585037953a2b,Female,22.0,Urban,No,No
d154d9d7-8282-443f-9e8b-ded4f420e174,Female,33.0,,No,No
a6dd9037-3d7b-4101-9875-8f77ae6cbc8d,Male,31.0,Suburban,Yes,Yes
ecf97960-5701-4277-b91f-c637ccb4d546,Male,31.0,Suburban,No,No
7a176ea3-9352-44d2-a3af-cebb5913ca46,Male,82.0,Rural,Yes,Yes
201d1d1d-50fb-4f39-9296-7afb50eb7404,Male,34.0,Rural,Yes,No
b76a2f8f-61b1-4ac5-9992-1a8ca7943561,Female,84.0,Rural,Yes,No
b945a47d-aae5-4a4e-be78-97bf5ad23da0,Female,49.0,Urban,nan,No
7e21663b-224d-4dc3-81aa-8f16007b8f82,Male,67.0,Urban,Yes,N
1b970ca8-7792-4991-805b-ba0c99af4a2d,Male,42.0,Urban,nan,Yes
5e858f10-d821-4c61-8af4-149f4e3891a6,Female,54.0,Urban,No,No
d1eb46de-5aff-4791-b322-fddfa5396f42,Male,69.0,Urban,Yes,No
202a1a33-8f61-4d1a-9534-4de237e08308,Non-Binary,66.0,,Yes,No
256ad2c3-3f0e-4cf0-aa7e-6b8cfe3d661a,Male,81.0,Suburban,Yes,No
d997d8db-92b8-4236-85fc-f17a3306155f,Female,43.0,Rural,Yes,No
444e247f-2461-4c3f-928b-04c77f853972,Female,71.0,Urban,nan,No
6c07f003-e760-4323-b465-a355b0b7c6a4,Female,73.0,Suburban,Yes,No
25bd57e2-9603-446c-a2f7-740db71c1c64,Female,75.0,Suburban,nan,Yes
e13a1f56-b9ca-436d-875f-69928f632123,Female,19.0,Suburban,No,No
3ef888cc-eccd-4406-99a1-dfe95e20c498,Male,25.0,Suburban,Yes,Yes
c2f14e99-9340-4aee-aaa5-21e052e1df79,Female,59.0,urban,Yes,No
c8c9aa51-4726-4117-b1a4-7ab70b4048db,Female,42.0,Urban,nan,No
fc964060-526b-4ec7-b19e-4a207622dac4,Male,35.0,Urban,No,No
a8cf8642-f271-4acb-9a58-5ca57053c08f,Male,83.0,Urban,No,No
7f535a71-5eed-40fd-a1fb-86cb090bd607,Prefer not to say,84.0,Rural,Yes,Yes
cf775ac4-5d44-4ae9-ad09-19e78244a28e,Male,53.0,Urban,No,No
e224aed3-b10c-4e38-afb0-02ae57981434,Male,30.0,,Yes,nan
aaa50923-3779-462d-a2d7-6f669980565d,Male,75.0,Suburban,Yes,Yes
160364a9-001c-43ed-98b9-76f234209ed2,Female,69.0,Suburban,No,Yes
8df5a663-c17f-4494-91e5-fc48392ac73b,Female,53.0,Urban,Yes,No
969b84cb-3296-47fa-937a-40ae1872deac,Male,71.0,Urban,No,No
ffbad891-ead5-48c7-b195-5258c75016ea,Male,24.0,Urban,nan,Yes
b09ca1f0-aeb2-45d4-8f32-f8b0354262ee,Male,62.0,Rural,No,Yes
1c04f629-1791-4abe-aa66-10439a25213c,Female,41.0,Urban,No,Yes
9284fe41-cc20-46da-b96b-4dc147015ead,Prefer not to say,53.0,Suburban,No,Yes
9717f846-1d05-439d-93f9-bb8b84477071,Female,36.0,Urban,No,No
90f79771-5c36-4c26-8327-d62f12573093,Female,48.0,Suburban,Yes,No
a929aaef-91ba-4e2f-bf33-afa7bc49aa3a,Female,71.0,Urban,No,Yes
eb51240f-0250-4bb4-9bd1-c10dfd8da33c,Female,32.0,Urban,No,No
bb5e4644-0e7b-41ff-abf8-e00d4fdc1d64,Male,78.0,Rural,No,Yes
3cb76fd3-3c86-41cc-a59e-766f10bc1f55,Female,79.0,Rural,Yes,no
863f03cd-53a1-475a-8f3b-16d87dbc2e9f,Female,31.0,Urban,no,No
b6fb8d8f-47d3-4ded-a1c3-0220b9bdd7ec,Non-Binary,25.0,Suburban,No,No
b753acba-5de8-4c87-93a3-9bda99dd3f7f,Female,69.0,Rural,No,No
414aa3e3-8125-4849-8e4a-e2d45dbf2a10,Female,30.0,Urban,Yes,Yes
f49cee3b-bb0c-4a8a-9857-c348670e9e77,Female,41.0,Rural,No,nan
8325beac-5bfd-4017-be3b-1e642283a262,,79.0,Suburban,No,Yes
3ca11ebc-8342-4fcc-9b0e-2359859c2d4f,Male,53.0,Suburban,nan,No
c3f889e7-06e7-46f9-8092-60ae6da3a47a,Female,27.0,Urban,No,nan
b035cb38-4d1f-4be2-be92-70c1f2ac2944,Male,59.0,Suburban,No,No
f54910cf-433a-481e-ac99-8a5f7f83b946,Female,28.0,,Yes,No
bf91343c-fc13-4e6a-ad88-4e5e4350c632,Non-Binary,76.0,Urban,No,No
3f68f33b-b4cb-4f68-b5d2-3a712b73704f,Female,26.0,Urban,Yes,No
f15e0fea-f36c-4c0b-998d-62846f767873,Female,59.0,Rural,nan,No
 d96223e2-967b-4697-9655-00121c39128b ,Female,46.0,Suburban,No,No
c9110bc0-060e-4e15-bbf9-ee2a3afd0910,Female,81.0,,Yes,No
28248dfb-f30d-4b2b-97c5-9838914a2847,Male,20.0,Urban,Yes,No
896b3a94-63ef-4d29-8e23-88ecfb1ed9cb,Male,38.0,Urban,No,Yes
3a9e1c85-2d35-4e59-8b5f-dd96e9cb8a4e,Female,36.0,Suburban,Yes,Yes
5f9b6e13-1257-455e-a800-3a7c4f912a27,Female,24.0,Urban,No,No
3d551a48-0985-42dc-87cc-e309bb36d69b,Non-Binary,20.0,Suburban,No,Yes
a1f81670-924c-4b55-8aaf-a89d2a361372,Female,20.0,Urban,No,N
fc7a5beb-4bf3-4954-adb6-88a75934d2d0,Female,40.0,Suburban,No,No
383d1c00-b887-4f3e-b635-9ac3ee725bf4,Female,45.0,Rural,nan,No
ec20591a-e5ea-41f9-98ff-398051a23900,Female,35.0,Suburban,nan,No
02b9b612-d0d2-4091-9e3b-f286d47160c8,Female,69.0,rural,Yes,No
6f80eadc-fd28-496d-9736-a72096f3c0b9,Female,64.0,Suburban,Yes,Yes
077afc1e-416e-482b-a9b0-3ad97068363b,Male,54.0,Urban,No,No
39c4603e-4e7f-42e1-92d7-799e8b129b19,Female,83.0,Urban,No,No
46f656ea-465a-4d8f-92fa-8ad2efd94065,Female,24.0,Urban,nan,No
8c700b09-e144-434b-b3a8-ce582b56a312,,65.0,Suburban,No,Yes
1443b416-a359-4d12-b145-e861e7af439a,Male,50.0,Rural,nan,No
8d6d8738-76d9-439a-bae2-fa9f4bb9af03,Female,44.0,Rural,Yes,No
9be1cdc8-4cea-4c84-9140-54877a578f42,,26.0,Suburban,No,No
7780ac15-0eee-448b-a622-8a7aeffdbca4,Male,32.0,Urban,No,No
922b2e7d-f54f-4e34-8fb6-c6256c34c431,Male,80.0,Urban,No,No
abd35988-555a-4694-a258-91e68017331c,Male,32.0,Suburban,Yes,No
bda6ea02-0b4c-424c-8275-bf450777b865,Non-Binary,20.0,Rural,Yes,No
81b404d6-3524-4bc7-8617-0ec03195fd10  ,Female,51.0,Urban,Yes,No
47f3d169-712d-4084-9810-238ec25c08f3,Male,20.0,Suburban,nan,Yes
a64a6e05-e4d5-4e22-b4bf-b42fd11b8b98,Prefer not to say,37.0,Suburban,Yes,No
4e506cc3-4d31-445b-ad16-70ff664d5f69,Female,84.0,Urban,No,No
53ed3a95-340e-4182-ab64-ddeed89e22a8,Female,30.0,Urban,Yes,No
58a00315-d86e-4c87-b693-c37c91808203,Prefer not to say,58.0,Suburban,No,No
64027ed6-f33b-4b57-a368-5b118aacc6b3,Prefer not to say,77.0,Urban,No,No
74088f0c-bac8-49b6-be69-7d5993234f3c  ,Female,25.0,Rural,Yes,No
11d46916-4cb9-406f-88b8-93e045a4bdfb,,84.0,Urban,No,Yes
62a9abdd-ebdd-48fa-9c99-7d47786047fd,Female,44.0,Suburban,Yes,No
0a794b2e-b955-4587-8e32-f1a32df7f727,Male,,Suburban,No,No
b594c8aa-2a6d-44b6-a60d-7c3aad44eb1a,Male,53.0,Urban,Yes,No
0c66c6c3-e905-4f26-ae5f-61239a637e89,Female,23.0,Suburban,Yes,No
040383de-c414-48ef-9946-a51b32f473ca,Female,80.0,Urban,No,No
70ed1c89-df20-4a51-a2b6-3f6e710dfc20,Female,18.0,Urban,No,No
a157f2d7-5b27-4db0-b487-52ba0ee14d9e,Female,35.0,Urban,No,No
44396c80-a2d9-482a-a9ba-d3ffc3f8baae,Female,68.0,Urban,No,Yes
891b9061-307c-40fd-8a30-55036d674fc4,Male,31.0,Suburban,No,Yes
712612a0-1520-4952-bdf7-6b3d40a5a7f5,Male,60.0,Suburban,Yes,No
69cfea59-dbea-4007-93df-f8321658235e,Female,64.0,Urban,No,No
124af3ec-e0a8-4df4-aa5f-d6f150da7e58,Female,49.0,Urban,No,No
2d22008e-3fce-43b1-924c-daefe04d8037,Female,67.0,Urban,No,No
ec84804b-e87f-4801-bb69-24e7052126e9,Male,21.0,Rural,No,No
739bc607-2c7b-4232-9616-cd30d810aaac,Female,79.0,Urban,Y,N
ddd09fc7-9db0-43ce-9a80-2767957d9590,Female,69.0,Urban,No,No
247f201d-8fe8-4297-ad81-60439127589a,Male,19.0,Urban,Yes,No
4fcf7eb5-f073-417b-8456-79b879cdd619,Prefer not to say,78.0,,no,No
643d2f10-923d-433e-bfac-b5157d646f9c,Male,25.0,Urban,Yes,No
2bce9551-8604-456a-93ac-182409fd3392,Non-Binary,39.0,Urban,No,No
28d7f00a-679d-4e68-af91-5d0e19c2f359,Male,67.0,Urban,No,nan
bea2c24f-ba52-4a97-a937-8b9dff3d1083,Male,76.0,Urban,nan,Yes
63be2d43-1970-4e30-85dc-30bba4b8e9c2,Male,25.0,Urban,Yes,No
cdc5c185-1d2c-4e3d-9dc8-bdf64f10717f,Female,80.0,Suburban,No,Yes
fdc0f029-48cf-462b-a854-99a3e9a81214,Female,31.0,Suburban,No,Yes
b94edb18-6756-4efc-802f-671d883523b5,Female,74.0,Urban,No,Yes
6534346a-489b-4f36-85e3-5c45ee5ad5d0,Male,39.0,Rural,No,nan
8d8fc4a1-18ec-4e3e-97b2-0284a3d11100,Male,53.0,Rural,Yes,No
561519fc-857f-4553-a7f7-247883d2f858,Male,81.0,Urban,No,No
f517a5e7-180b-4685-abb1-f378b641b187,Female,78.0,Suburban,No,No
033565b8-b7da-4cec-b34b-ce7092842f57,Female,,Suburban,No,No
be07b78c-c6c1-48a7-97a7-78762e69cdb4,Male,21.0,Urban,nan,No
266e2fda-a0d6-45dc-9b99-ba7b1cff3995,Female,47.0,Rural,Yes,No
1fa837bb-feac-4bc9-a42e-233714c9d9bd,,,Urban,No,No
fa5ff8b3-307d-4c70-a7fe-ba3b50ce775e,,57.0,Urban,No,No
2d45c4f6-535d-4e97-9cba-f6ad4e7bbef2,Female,33.0,Urban,No,Yes
c83c608d-23ad-43fb-8524-d57d89cc3cb9,Female,69.0,Urban,No,Yes
a80aea3d-e317-429e-a022-1d59131c6778,Male,49.0,Urban,nan,Yes
236ccfdb-6704-4a99-ba9c-c6f85a7dc6b4,Male,82.0,Urban,No,No
30d45219-fafc-425f-9ce4-100f5e182e64,Male,47.0,Rural,No,Yes
8f8b2671-9f87-41c3-88cb-d563e10bba7e,Female,54.0,Urban,No,No
5bc4a1d3-c265-4774-9032-10e0b10ecf2e,Female,68.0,Suburban,No,No
b2a1ea59-f155-4c41-ba69-04ad7faa7e1a,Female,18.0,Suburban,Yes,Yes
ac85b424-04db-4afe-b9bd-be7841e412e3,Female,52.0,Rural,Yes,No
896596a4-cadf-480a-858e-5516ee8708bc,Non-Binary,81.0,Urban,No,Yes
88f3cdd8-dc42-4e82-a281-b0ec53fd1616,Female,18.0,Urban,Yes,Yes
7601296e-40d4-43cc-aebc-57f0c2a89af9,Female,38.0,Suburban,Yes,No
ee5f36f5-acb8-4f0e-ac01-f2d9cd6608c1,Male,68.0,Urban,No,Yes
e4557d9e-3605-45e5-bc7d-a3562bcedb02,Prefer not to say,45.0,Urban,No,No
00aba2f0-b75f-4a32-86be-2188472fdc61,Male,60.0,Rural,No,No
b754c506-7166-4c04-b06b-4959fa6c8865,Male,76.0,Rural,nan,Yes
78107277-e44b-4a40-ae07-d04aa063cb29,Male,30.0,Urban,No,No
8a7f6ffb-28cd-4f90-a0a7-e498852eada6,Female,38.0,,No,No
6b6f55a2-00b8-487f-ab40-9ee03510d328,Male,22.0,Urban,No,No
39b1674b-82b1-4c91-a130-ce391910bf3b,Female,53.0,Suburban,No,No
dc63ccfe-00d7-426d-9131-3e2bb320a05e,,52.0,Urban,No,Yes
4690c1b9-63df-45e3-b33b-601fa9acfab8,Female,77.0,Urban,Yes,nan
d4712fe5-a2ec-486a-ac37-0639575d1231,Non-Binary,23.0,Urban,Yes,Yes
2c84d9d5-8f6a-4137-8e95-c5a5e5d0b6be,Female,39.0,Urban,Yes,nan
7e96cfdf-1df1-4067-8590-6dd3906046bb,Male,75.0,Urban,Yes,No
5a053ade-c92b-4925-a2ea-30f3cd5c27c0,Male,20.0,Suburban,Yes,No
d78a686f-ded9-4bb0-a4da-02732f5cd484,Male,52.0,Suburban,No,TRUE
98163857-dc12-4360-977d-315448c1c879,Female,84.0,Urban,Yes,No
96d7fba5-2385-4b2b-a367-46e36dfc756c,Female,42.0,Rural,No,Yes
b0af907c-fd6c-49e8-827c-7fcad799969c,Male,53.0,Rural,No,Yes
ff7d3055-fda2-43b8-a3f0-8e47f661e909,Male,48.0,Rural,No,Yes
03e7202e-613d-4336-ac1a-29e1678121a4,Male,62.0,Rural,No,No
9ef7e066-b8e7-4976-8f72-c5bc7228668a,Male,,Urban,No,No
917f9767-14ba-4af6-88a8-6112f695151d,Male,80.0,Suburban,Yes,No
a8f8388d-025e-497a-b41c-f2cc5aa52287,Female,42.0,Urban,Yes,No
3b57bc7b-180b-4b9f-bceb-64f5c28d5358,Male,27.0,Suburban,No,No
85d55f21-780a-419f-af8f-029beb94b56b,F,57.0,Urban,Yes,Yes
e9aae4ed-e70f-4c75-8125-efac7e2ea75a,Male,80.0,Suburban,No,No
acf483ed-9bee-47e4-b04d-fa69644a57b2,Male,70.0,Urban,No,No
4c700fb7-9210-4f31-8f61-3309f66617c6,Male,21.0,Rural,nan,No
07467d50-4c90-41bc-9a0f-a1e4dc8e3e6d,Male,27.0,Urban,Yes,No
549332e1-671c-4d92-a75a-12b801add703,Female,75.0,Rural,No,No
3c1e218e-767c-4416-a819-c8736d4f3627,Female,23.0,Rural,Yes,No
af4c3063-8207-46d7-ae99-de2e5b527674,Female,77.0,Urban,Yes,Yes
9a421081-e240-431b-a5f0-ee51b20c4fbe,Female,28.0,Urban,Yes,Yes
6cc4ce4f-e849-4a6a-9061-1e847bc12966,Female,24.0,Rural,No,No
 46669c30-c517-47b2-ab41-15b299520a35,Male,22.0,Rural,Yes,No
336d3752-b699-4b71-a5ba-89fd30ee94fc,Male,84.0,Urban,Yes,nan
9e46231c-fdf5-439d-9b36-883ddb862f93,Female,31.0,Suburban,No,No
3f14546c-5e65-43d6-afc7-fc9fa206eca6,Male,43.0,Suburban,Yes,No
5f4245bf-bad3-4ba9-b63b-3640ae326aa0,,32.0,Suburban,No,No
c1896d79-97d7-4775-a78f-e5e7bd03ed9a,Female,34.0,,No,No
75574693-b8ba-445b-84c8-8d6085c6c800,Male,81.0,Urban,No,Yes
438572f1-fd7a-49fb-a1c6-ced02fcc0c18,Female,23.0,Rural,Yes,No
78b98c34-650c-48d3-a705-45fa59cee083,Male,84.0,Rural,Yes,No
7c7f5945-e17e-48c2-b132-56a01fb97911,Female,64.0,Suburban,No,No
551b9650-066e-4515-a702-b32e271c3080,Female,30.0,Rural,No,No
d7ceb93a-852b-40c4-87ca-46228cc86326,Female,48.0,Rural,No,No
c9b90f04-d187-48a2-b6db-23f0a94a178f,Male,74.0,Rural,No,No
f91a3ebd-d9be-4a18-9203-0e08d3fa042c,Male,66.0,Urban,Yes,Yes
2c779920-352e-4e2b-b182-72e8ff7d0ee6,Female,78.0,City Center,No,Yes
e052ea87-6ca2-415d-bc25-0d0b5471e065,Female,50.0,Suburban,Yes,No
ca8d31a5-e57a-48ee-aeb5-87da0f668fa4,Female,76.0,,No,No
548235f7-03b9-49e3-997a-731cefd4ce52,Female,18.0,Suburban,Yes,No
108be471-fbd9-4475-9455-edb08c66a707,Female,51.0,Rural,No,Yes
b494a98c-cf56-4036-9b29-ee90d7334b2f,Male,58.0,Suburban,No,No
3585d483-ef47-4a5f-ae4d-d08b09f151fd,Female,58.0,Rural,Yes,No
4802e3ac-6587-47e5-b2a3-41a5c7d9a2bb,Male,19.0,Rural,No,Yes
